open;high;low;close;Volume;Volume MA;manipulated
4824.388856;4968.400464;4752.383052;4752.383052;10243464;6714647.5;0
4752.383052;4896.39466;4608.371445;4752.383052;5725453;6874738.75;0
4824.388856;5040.406268;4824.388856;5040.406268;16756856;7688896.8;0
5112.412071;5328.429483;5112.412071;5328.429483;8496590;8045914.5;0
5472.441091;5616.452698;5184.417875;5184.417875;11164515;8544064.7;0
5184.417875;5544.446894;5112.412071;5544.446894;15811292;9159531.7;0
5688.458502;5904.475913;5688.458502;5760.464306;9520354;9337026.35;0
5760.464306;5832.47011;5544.446894;5688.458502;8108734;9484289.5;0
5688.458502;5832.47011;5616.452698;5760.464306;8394071;9671359.85;0
5832.47011;5976.481717;5760.464306;5904.475913;5623795;9803826.95;0
5976.481717;6048.487521;5760.464306;5832.47011;8385391;9797071.9;0
5904.475913;6192.499129;5832.47011;6192.499129;15748339;10020572.6;0
6192.499129;6408.51654;6048.487521;6192.499129;9674038;10268754.65;0
6192.499129;6624.533952;6192.499129;6624.533952;7910152;10498245.9;0
6768.545559;7056.568775;6696.539755;7056.568775;10077742;10184953.85;0
7272.586186;7488.603598;7056.568775;7128.574578;8811051;10319703.45;0
7200.580382;7416.597794;6984.562971;7416.597794;11042066;10222620.3;0
7560.609401;7920.63842;7416.597794;7920.63842;7699780;10119244.6;0
8136.655832;8424.679047;8064.650028;8424.679047;6301823;9806340.7;0
8640.696459;9000.725478;7920.63842;7920.63842;8815579;9715554.25;0
8280.66744;8352.673243;7416.597794;7416.597794;17775329;10092147.5;0
6912.557167;7920.63842;6912.557167;7920.63842;18085109;10710130.3;0
8136.655832;8208.661636;7416.597794;7632.615205;11677556;10456165.3;0
7488.603598;7776.626813;7272.586186;7272.586186;5292294;10295950.5;0
7200.580382;7272.586186;6768.545559;6768.545559;10105808;10243015.15;0
6696.539755;6840.551363;6336.510736;6336.510736;13317592;10118330.15;0
6336.510736;6552.528148;5976.481717;6336.510736;8118579;10048241.4;0
6696.539755;6768.545559;6336.510736;6768.545559;10374592;10161534.3;0
6912.557167;7128.574578;6840.551363;6912.557167;7089704;10096315.95;0
6840.551363;6912.557167;6552.528148;6768.545559;6645713;10147411.85;0
6768.545559;7056.568775;6696.539755;6768.545559;6625004;10059392.5;0
6768.545559;6912.557167;6624.533952;6624.533952;8131927;9678571.9;0
6696.539755;6696.539755;6480.522344;6552.528148;7563388;9573039.4;0
6624.533952;6768.545559;6552.528148;6552.528148;5540190;9454541.3;0
6624.533952;6624.533952;6336.510736;6408.51654;3746112;9137959.8;0
6408.51654;6552.528148;6336.510736;6408.51654;5797350;8987274.75;0
6408.51654;6552.528148;6264.504933;6408.51654;7680448;8819193.85;0
6408.51654;6408.51654;6192.499129;6192.499129;4139886;8641199.15;0
6264.504933;6336.510736;6048.487521;6048.487521;5542384;8603227.2;0
5976.481717;6120.493325;5688.458502;5688.458502;8330743;8578985.4;0
5616.452698;6048.487521;5616.452698;6048.487521;6011568;7990797.35;0
6408.51654;6408.51654;6336.510736;6408.51654;7068330;7439958.4;0
6624.533952;6768.545559;6480.522344;6480.522344;6810269;7196594.05;0
6480.522344;6552.528148;6264.504933;6264.504933;3905322;7127245.45;0
6192.499129;6480.522344;6192.499129;6408.51654;3105955;6777252.8;0
6624.533952;6840.551363;6552.528148;6840.551363;7268773;6474811.85;0
7056.568775;7200.580382;6840.551363;6912.557167;8500729;6493919.35;0
6984.562971;6984.562971;6840.551363;6912.557167;5567104;6253544.95;0
6912.557167;7128.574578;6696.539755;6768.545559;7817771;6289948.3;0
6840.551363;7200.580382;6696.539755;7200.580382;12869905;6601157.9;0
7560.609401;7632.615205;7344.59199;7416.597794;10592173;6799516.35;0
7416.597794;7488.603598;7200.580382;7344.59199;5504539;6668146.95;0
7416.597794;7848.632617;7344.59199;7776.626813;12069774;6893466.25;0
7776.626813;7992.644224;7704.621009;7848.632617;7180113;6975462.4;0
7992.644224;8136.655832;7704.621009;8064.650028;7665367;7171425.15;0
8064.650028;8208.661636;7560.609401;7560.609401;15908618;7676988.55;0
7488.603598;7632.615205;7128.574578;7416.597794;7683795;7677155.9;0
7560.609401;7848.632617;7416.597794;7704.621009;6267104;7783516.8;0
7704.621009;7992.644224;7632.615205;7920.63842;11210900;8066942.6;0
7992.644224;8424.679047;7920.63842;8424.679047;15977238;8449267.35;0
8640.696459;9000.725478;8640.696459;8712.702263;15533177;8925347.8;0
8712.702263;8928.719674;8424.679047;8928.719674;7790578;8961460.2;0
8856.71387;8928.719674;8424.679047;8640.696459;13810759;9311484.7;0
8640.696459;9072.731282;8352.673243;9072.731282;13197433;9776090.25;0
9288.748693;9576.771908;9144.737085;9432.760301;10176734;10129629.2;0
9360.754497;9504.766105;9216.742889;9288.748693;7521405;10142260.8;0
9288.748693;9864.795124;9216.742889;9720.783516;14443222;10439385.45;0
9720.783516;9936.800928;9648.777712;9792.78932;6728317;10497446.1;0
9864.795124;10008.806731;9504.766105;9864.795124;10563840;10634749.55;0
9864.795124;9864.795124;9432.760301;9504.766105;11972783;10589893.45;0
9576.771908;9864.795124;9432.760301;9792.78932;10390216;10579795.6;0
9792.78932;10008.806731;9720.783516;9864.795124;13826841;10995910.7;0
9936.800928;10080.812535;9792.78932;9936.800928;11674167;10976130.35;0
9936.800928;9936.800928;9648.777712;9720.783516;10309611;11132605.25;0
9648.777712;9864.795124;9576.771908;9864.795124;13335977;11416135.75;0
9864.795124;10008.806731;9720.783516;9936.800928;9833358;11112372.75;0
9936.800928;10584.853162;9648.777712;10584.853162;15801293;11518247.65;0
10656.858966;11304.9112;10656.858966;11304.9112;10335442;11721664.55;0
11304.9112;11376.917004;10656.858966;10800.870573;20018328;12162035.95;0
10944.882181;11088.893789;10080.812535;10080.812535;21350208;12430684.45;0
10152.818339;10512.847358;9936.800928;10368.83575;16607672;12484409.2;0
10440.841554;10512.847358;10152.818339;10152.818339;11062828;12648021.7;0
10008.806731;10080.812535;9504.766105;9576.771908;16851194;12800043.45;0
9432.760301;10224.824143;9144.737085;10224.824143;14920197;12886181.65;0
10296.829947;10368.83575;9864.795124;10224.824143;6487502;12701720.05;0
10224.824143;10728.86477;10080.812535;10728.86477;14046671;13027983.35;0
10656.858966;10800.870573;10296.829947;10728.86477;13471439;12979394.2;0
10800.870573;11448.922808;10728.86477;11448.922808;21744620;13730209.35;0
11448.922808;11520.928612;10944.882181;11088.893789;10877538;13745894.25;0
11088.893789;11304.9112;10872.876377;11160.899592;8625205;13578515.35;0
11088.893789;11088.893789;10872.876377;10872.876377;9435681;13530788.6;0
